kanjireading,rank,weight
啼[なき],13841,1057504.792056626175
手棒[てんぼう],13842,1057991.604502181988
伴[ぱん],13843,1057991.604502181988
沙魚[ハゼ],13844,1057991.604502181988
犢鼻褌[ふんどし],13845,1058457.251189235365
荵[しのぶ],13846,1058457.251189235365
覇王樹[サボテン],13847,1058457.251189235365
尨犬[むくいぬ],13848,1058457.251189235365
眞[しん],13849,1058457.251189235365
上湯[シャンタン],13850,1060028.808758040192
鰕[えび],13851,1060028.808758040192
本まぐろ[ほんマグロ],13852,1060028.808758040192
妹兄[いもせ],13853,1060028.808758040192
芋ケンピ[いもけんぴ],13854,1060028.808758040192
滌[でき],13855,1060028.808758040192
盗汗[ねあせ],13856,1060028.808758040192
簓[ささら],13857,1060028.808758040192
縛りプレー[しばりプレイ],13858,1060028.808758040192
甞[な],13859,1060028.808758040192
カマボコ型[かまぼこがた],13860,1060028.808758040192
刳[ぐ],13861,1060028.808758040192
皸[ひび],13862,1060028.808758040192
満天星[どうだんつつじ],13863,1060028.808758040192
ノーシーボ効果[ノセボこうか],13864,1060028.808758040192
廚[ず],13865,1064394.246449165279
々[いぼ],13866,1064394.246449165279
粳[うる],13867,1064394.246449165279
鶩[アヒル],13868,1065362.579900651239
眼深[まぶか],13869,1065362.579900651239
催[ざい],13870,1065362.579900651239
崛[くっ],13871,1065362.579900651239
讃[ほ],13872,1065362.579900651239
検非違使庁[けびいしちょう],13873,1065362.579900651239
丁丑[ひのとのうし],13874,1065362.579900651239
廏[きゅう],13875,1065362.579900651239
虬[みずち],13876,1067791.350688804407
燹[せん],13877,1067791.350688804407
菎[こん],13878,1067791.350688804407
晩生[おくて],13879,1068473.946400507586
零余子[むかご],13880,1068473.946400507586
梧[ご],13881,1068473.946400507586
薑[しょうが],13882,1068473.946400507586
冬青[そよご],13883,1068473.946400507586
凾[はこ],13884,1068473.946400507586
貝母[バイモ],13885,1068473.946400507586
滿[まん],13886,1068473.946400507586
参宿[からすきぼし],13887,1068473.946400507586
鎖蛇[クサリヘビ],13888,1068473.946400507586
おんにゃの子[おにゃのこ],13889,1068473.946400507586
漬[し],13890,1070071.961167440750
々[ばなし],13891,1070071.961167440750
澳門[マカオ],13892,1070071.961167440750
殱[せん],13893,1070071.961167440750
榕[あこう],13894,1070071.961167440750
厭[おん],13895,1070071.961167440750
梅桃[ゆすらうめ],13896,1070071.961167440750
鞅[むながい],13897,1070071.961167440750
安[いずく],13898,1070071.961167440750
玳[たい],13899,1070071.961167440750
瑁[まい],13900,1070071.961167440750
餅[べ],13901,1070071.961167440750
姑[しばら],13902,1070071.961167440750
悅[えつ],13903,1070071.961167440750
盛者[しょうじゃ],13904,1070071.961167440750
不見転[みずてん],13905,1070071.961167440750
水グモ[みずぐも],13906,1070071.961167440750
小ボケ[こぼけ],13907,1070071.961167440750
交[まじり],13908,1070071.961167440750
銖[しゅ],13909,1070071.961167440750
袤[ぼう],13910,1070071.961167440750
筌[うえ],13911,1070071.961167440750
豚ばら肉[ぶたバラにく],13912,1070071.961167440750
々[じん],13913,1075961.333470740123
鵤[イカル],13914,1076072.453702877741
弔[とむらい],13915,1076167.699616138823
双[ぬん],13916,1077083.118671368575
節[ちゃ],13917,1077083.118671368575
棍[く],13918,1077083.118671368575
縊[わな],13919,1077083.118671368575
込[ごみ],13920,1077083.118671368575
實[じつ],13921,1077083.118671368575
褫[ち],13922,1077083.118671368575
戌[じゅつ],13923,1077765.714383071987
山茶[つばき],13924,1077765.714383071987
阡[せん],13925,1077765.714383071987
却[しりぞ],13926,1077765.714383071987
鍬[ぐわ],13927,1077765.714383071987
全羅南道[チョルラナムド],13928,1077765.714383071987
贏[か],13929,1077765.714383071987
二人づつ[ふたりずつ],13930,1077765.714383071987
吭[のど],13931,1077765.714383071987
追[おう],13932,1077765.714383071987
日覆[ひおい],13933,1077765.714383071987
トリ年[とりどし],13934,1077765.714383071987
漏[もり],13935,1077765.714383071987
苞[づと],13936,1077765.714383071987
如露[じょうろ],13937,1077765.714383071987
娑[そ],13938,1077765.714383071987
膝行[いざ],13939,1077765.714383071987
紙捻[こより],13940,1077765.714383071987
簽[せん],13941,1080125.696456092177
盡[つく],13942,1080125.696456092177
銃[がん],13943,1080760.669211164815
鮹[たこ],13944,1080977.618235814851
青苧[あおそ],13945,1080977.618235814851
チョイ悪おやじ[ちょいわるオヤジ],13946,1080977.618235814851
峽[かい],13947,1080977.618235814851
遉[さすが],13948,1080977.618235814851
加留多[カルタ],13949,1080977.618235814851
蟆[ぶゆ],13950,1081570.259473882616
栩[く],13951,1081718.419783399440
慶尚北道[キョンサンプクト],13952,1081718.419783399440
ピュリッツァー賞[ピューリッツァーしょう],13953,1081718.419783399440
地祇[くにつかみ],13954,1081718.419783399440
歌留多[かるた],13955,1081718.419783399440
稲架[はさ],13956,1081718.419783399440
つる性植物[まんせいしょくぶつ],13957,1081718.419783399440
触[ざわり],13958,1081718.419783399440
角出[ツノダシ],13959,1081718.419783399440
樸[きはだ],13960,1081718.419783399440
足[だ],13961,1081718.419783399440
杓[しゃ],13962,1081718.419783399440
ひと塊り[いっかい],13963,1081718.419783399440
むっつり助平[むっつりすけべ],13964,1081718.419783399440
国界[こっきょう],13965,1081718.419783399440
著[じゃく],13966,1081718.419783399440
生きのよい[いきのいい],13967,1081718.419783399440
鬆[そう],13968,1081718.419783399440
品がよい[ひんがいい],13969,1081718.419783399440
沢瀉[おもだか],13970,1081718.419783399440
苟且[かりそめ],13971,1081718.419783399440
齢[とし],13972,1081718.419783399440
家ダニ[いえだに],13973,1081718.419783399440
記憶力のよい[きおくりょくのいい],13974,1081718.419783399440
狗尾草[エノコログサ],13975,1081718.419783399440
盗[ぬすみ],13976,1081718.419783399440
竜の落とし子[タツノオトシゴ],13977,1081718.419783399440
商[あきない],13978,1081718.419783399440
ほうの木[ほおのき],13979,1081718.419783399440
鸛[こうのとり],13980,1081718.419783399440
日霊[ひるめ],13981,1081718.419783399440
えー加減[ええかげん],13982,1081718.419783399440
モーレツ社員[もうれつしゃいん],13983,1081718.419783399440
枹[ばち],13984,1081718.419783399440
插[そう],13985,1081718.419783399440
ウケの良い[うけのいい],13986,1081718.419783399440
苴[かいしき],13987,1081718.419783399440
もの化[モノか],13988,1081718.419783399440
通時[みちとき],13989,1081718.419783399440
蚊蜻蛉[かトンボ],13990,1081718.419783399440
只[し],13991,1089295.761327267392
打[た],13992,1089295.761327267392
濺[そそ],13993,1089295.761327267392
把[つか],13994,1089295.761327267392
綟[もじ],13995,1089295.761327267392
亜弗利加[アフリカ],13996,1089295.761327267392
蚰蜒[げじげじ],13997,1089295.761327267392
ウェーイ系[ウェイけい],13998,1089295.761327267392
摘[つみ],13999,1089295.761327267392
椎[じい],14000,1089295.761327267392
訳[わ],14001,1089295.761327267392
澆[ぎょう],14002,1089295.761327267392
石投[いしなぎ],14003,1089295.761327267392
大世帯[おおじょたい],14004,1089295.761327267392
曽[かつ],14005,1091989.104096701136
壻[むこ],14006,1091989.104096701136
垂髪[すべらかし],14007,1091989.104096701136
芦[ろ],14008,1091989.104096701136
飮[の],14009,1091989.104096701136
交喙[イスカ],14010,1092692.865566906519
皇尊[すめらみこと],14011,1092841.025876423577
辛夷[こぶし],14012,1092983.894746314967
齲歯[むしば],14013,1092983.894746314967
鯤[こん],14014,1092983.894746314967
莫斯科[モスクワ],14015,1092983.894746314967
集[じゅ],14016,1092983.894746314967
嘔[は],14017,1094195.634420578834
布海苔[ふのり],14018,1094195.634420578834
弗[ふっ],14019,1094195.634420578834
蚕豆[そらまめ],14020,1094195.634420578834
キッズ携帯[キッズケータイ],14021,1094195.634420578834
種なしスイカ[たねなしすいか],14022,1094195.634420578834
啣[くわ],14023,1094195.634420578834
覬[き],14024,1094195.634420578834
覦[ゆ],14025,1094195.634420578834
繧[うん],14026,1094195.634420578834
繝[げん],14027,1094195.634420578834
襲[つ],14028,1094195.634420578834
奉[まつ],14029,1094195.634420578834
ヤリ玉[やりだま],14030,1094195.634420578834
銭[ぜん],14031,1094195.634420578834
落人[おちゅうど],14032,1097232.920765676768
按察使[あぜち],14033,1098576.946430580458
カニ星雲[かにせいうん],14034,1098576.946430580458
松[る],14035,1098576.946430580458
蟹漁[カニりょう],14036,1099709.314510460244
亡[うしな],14037,1099709.314510460244
廐[うまや],14038,1099709.314510460244
どじを踏む[ドジをふむ],14039,1099709.314510460244
気ずく[きづく],14040,1099709.314510460244
遊びゴコロ[あそびごころ],14041,1099709.314510460244
催[もよおし],14042,1099709.314510460244
腰気[たいげ],14043,1099709.314510460244
産[むす],14044,1099709.314510460244
三点リーダ[さんてんリーダー],14045,1099709.314510460244
尻切れ蜻蛉[しりきれトンボ],14046,1099709.314510460244
しわ伸ばし[シワのばし],14047,1099709.314510460244
粃[しいな],14048,1099709.314510460244
羽振りのよい[はぶりのいい],14049,1099709.314510460244
並[なべ],14050,1099709.314510460244
手がすく[てがあく],14051,1099709.314510460244
褌[こん],14052,1099709.314510460244
古代ギリシア語[こだいギリシャご],14053,1099709.314510460244
婆臭い[ババくさい],14054,1099709.314510460244
藪柑子[やぶこうじ],14055,1099709.314510460244
遊[すさ],14056,1099709.314510460244
林檎の芯[リンゴのしん],14057,1099709.314510460244
科[しな],14058,1099709.314510460244
用意どん[よういドン],14059,1099709.314510460244
眠[ねぶ],14060,1099709.314510460244
縟[じょく],14061,1099709.314510460244
無礼[なめ],14062,1099709.314510460244
育ちがよい[そだちがいい],14063,1099709.314510460244
木通[あけび],14064,1099709.314510460244
澄[ずみ],14065,1099709.314510460244
右となり[みぎどなり],14066,1099709.314510460244
届[とどき],14067,1099709.314510460244
上世[かみつよ],14068,1099709.314510460244
焼[た],14069,1099709.314510460244
頓痴気[トンチキ],14070,1099709.314510460244
宝[ぽ],14071,1099709.314510460244
男け[おとこげ],14072,1099709.314510460244
見[、み],14073,1099709.314510460244
勝[、か],14074,1099709.314510460244
エンピツ削り[えんぴつけずり],14075,1099709.314510460244
定[さだめ],14076,1099709.314510460244
経[わな],14077,1099709.314510460244
佰[ひゃく],14078,1108212.657988809282
廚[くりや],14079,1108403.149815330980
笋[たけのこ],14080,1108403.149815330980
抽[ひ],14081,1108403.149815330980
笥[げ],14082,1108403.149815330980
御灯[みあかし],14083,1108403.149815330980
槍烏賊[やりいか],14084,1109561.975093338871
呵[しか],14085,1109561.975093338871
霓[げい],14086,1109561.975093338871
々[ぐま],14087,1109561.975093338871
戍[じゅ],14088,1109561.975093338871
山鼠[やまね],14089,1109561.975093338871
鵝鳥[ガチョウ],14090,1109561.975093338871
あかがね色[どうしょく],14091,1109561.975093338871
膝まづく[ひざまずく],14092,1109561.975093338871
小蝦[こエビ],14093,1109561.975093338871
鉢[ぱち],14094,1109561.975093338871
蒜[びる],14095,1109561.975093338871
加奈陀[カナダ],14096,1109561.975093338871
過[が],14097,1109561.975093338871
蹙[しか],14098,1109561.975093338871
マル走[まるそう],14099,1109561.975093338871
素見[ひやか],14100,1109561.975093338871
猿子[ましこ],14101,1109561.975093338871
講[ごう],14102,1109561.975093338871
摘[つむ],14103,1109561.975093338871
湊[そう],14104,1109561.975093338871
濟[す],14105,1113424.726020031376
迫間[はざま],14106,1113424.726020031376
互[たがい],14107,1113609.926406927407
瞶[みつ],14108,1113609.926406927407
路[る],14109,1113832.166871202877
河骨[こうほね],14110,1114012.075818473473
彔[ろく],14111,1114012.075818473473
繁縷[はこべ],14112,1114012.075818473473
跼[せぐく],14113,1114012.075818473473
可[べか],14114,1114012.075818473473
棊[ぎ],14115,1114012.075818473473
上[あがり],14116,1115170.901096481364
泛[う],14117,1115419.598758884706
巳[へび],14118,1115700.045059041819
欲得づく[よくとくずく],14119,1115874.662566686748
零番目[ゼロばんめ],14120,1115874.662566686748
震[ふ],14121,1115874.662566686748
発癌物質[はつガンぶっしつ],14122,1117139.316637206590
蝦蛄[しゃこ],14123,1117451.511575117474
手まん[てマン],14124,1117451.511575117474
粤[えつ],14125,1117451.511575117474
譎[きつ],14126,1117451.511575117474
逆磔[さかさばっつけ],14127,1117451.511575117474
